trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_noise
146,verification,verification,"[5, 6]","{5: 'equivocate', 6: 'coherent_flip'}",1,1,0,[5],1,1,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",0,0,1,1,1,0,0,0,,,Psi+,False,0.0,0.0,8,2,False,False,0.0
147,regular,psi,"[1, 8]","{1: 'equivocate', 8: 'withhold'}",0,1,1,"[1, 8]",2,0,"[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
148,regular,psi,"[4, 6]","{4: 'withhold', 6: 'equivocate'}",0,1,1,"[4, 6]",2,0,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 1]",1,0,0,0,1,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
149,regular,psi,"[4, 6]","{6: 'equivocate', 4: 'coherent_flip'}",1,1,0,[6],1,1,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",0,0,0,0,1,0,1,0,0.9628633246680353,0.45844534538997145,,,,0.0,8,2,False,False,0.0
0,regular,psi,"[3, 4]","{3: 'withhold', 4: 'coherent_flip'}",1,0,1,[3],1,1,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]",1,0,0,0,0,0,0,0,0.4604769031389919,0.4604769031389919,,,,0.005,8,2,False,False,0.005
1,regular,psi,"[6, 8]","{8: 'withhold', 6: 'withhold'}",0,0,2,"[6, 8]",2,0,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,0,1,1,0.9402340351597582,0.9402340351597582,,,,0.005,8,2,False,False,0.005
2,regular,psi,"[3, 5]","{3: 'equivocate', 5: 'coherent_flip'}",1,1,0,[3],1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]",1,1,1,1,1,0,1,0,0.9402340739607257,0.29754354805026567,,,,0.005,8,2,False,False,0.005
3,regular,psi,"[5, 8]","{8: 'withhold', 5: 'withhold'}",0,0,2,"[5, 8]",2,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9402340829044945,0.9402340829044945,,,,0.005,8,2,False,False,0.005
4,regular,psi,"[1, 7]","{1: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,1,0.9402340855326579,0.9402340855326579,,,,0.005,8,2,False,False,0.005
5,verification,verification,"[3, 4]","{4: 'equivocate', 3: 'withhold'}",0,1,1,"[3, 4]",2,0,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 1, 1, 1, 0, 0]",1,1,0,1,1,1,0,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
6,regular,psi,"[2, 7]","{7: 'withhold', 2: 'coherent_flip'}",1,0,1,[7],1,1,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]",0,0,1,0,1,0,0,0,0.4604769233633254,0.4604769233633254,,,,0.005,8,2,False,False,0.005
7,regular,psi,"[3, 6]","{6: 'equivocate', 3: 'equivocate'}",0,2,0,"[3, 6]",2,0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",0,1,1,0,0,1,0,1,0.3017454716573906,0.9402340501311596,,,,0.005,8,2,False,False,0.005
8,regular,psi,"[1, 2]","{2: 'coherent_flip', 1: 'equivocate'}",1,1,0,[1],1,1,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]",1,1,0,0,0,1,0,0,0.30174550210148865,0.46047689787500334,,,,0.005,8,2,False,False,0.005
9,regular,psi,"[1, 2]","{1: 'withhold', 2: 'withhold'}",0,0,2,"[1, 2]",2,0,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9402340029623741,0.9402340029623741,,,,0.005,8,2,False,False,0.005
10,verification,verification,"[3, 7]","{3: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,1,,,Phi+,True,0.9597659570048465,0.005,8,2,False,False,0.005
11,regular,psi,"[1, 7]","{1: 'withhold', 7: 'equivocate'}",0,1,1,"[1, 7]",2,0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",0,1,0,0,0,1,0,1,0.2975435406204886,0.9402340501311596,,,,0.005,8,2,False,False,0.005
12,regular,zero,"[2, 6]","{6: 'equivocate', 2: 'withhold'}",0,1,1,"[2, 6]",2,0,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",0,1,1,1,0,1,0,1,0.02444490717515626,0.9755550928248438,,,,0.005,8,2,True,False,0.005
13,regular,psi,"[4, 8]","{8: 'equivocate', 4: 'equivocate'}",0,2,0,"[4, 8]",2,0,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9402340288990306,0.9402340288990306,,,,0.005,8,2,False,False,0.005
14,regular,psi,"[5, 8]","{5: 'withhold', 8: 'coherent_flip'}",1,0,1,[5],1,1,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]",0,1,1,1,1,1,0,0,0.4604769001097071,0.4604769001097071,,,,0.005,8,2,False,False,0.005
15,regular,psi,"[3, 6]","{3: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1]",0,0,0,1,0,1,0,0,0.297543564823635,0.297543564823635,,,,0.005,8,2,False,False,0.005
16,regular,psi,"[1, 8]","{1: 'withhold', 8: 'coherent_flip'}",1,0,1,[1],1,1,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]",0,0,1,0,1,0,0,0,0.4604769143373439,0.4604769143373439,,,,0.005,8,2,False,False,0.005
17,regular,psi,"[2, 3]","{3: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",1,1,0,0,0,0,0,0,0.3017454871511586,0.3017454871511586,,,,0.005,8,2,False,False,0.005
18,regular,psi,"[3, 6]","{3: 'coherent_flip', 6: 'equivocate'}",1,1,0,[6],1,1,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0]",0,1,1,0,0,0,0,0,0.30174551213699286,0.29754356990173886,,,,0.005,8,2,False,False,0.005
19,regular,psi,"[1, 8]","{1: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,1,1,0,1,0,0,0,0.2975435699017389,0.2975435699017389,,,,0.005,8,2,False,False,0.005
20,regular,psi,"[2, 5]","{2: 'coherent_flip', 5: 'withhold'}",1,0,1,[5],1,1,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]",0,1,1,1,1,1,0,0,0.4604769117365163,0.4604769117365163,,,,0.005,8,2,False,False,0.005
21,regular,psi,"[1, 5]","{1: 'withhold', 5: 'withhold'}",0,0,2,"[1, 5]",2,0,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9402340270250393,0.9402340270250393,,,,0.005,8,2,False,False,0.005
22,regular,psi,"[1, 2]","{1: 'equivocate', 2: 'coherent_flip'}",1,1,0,[1],1,1,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",0,0,1,1,1,0,0,0,0.3017455095737923,0.4604769436495284,,,,0.005,8,2,False,False,0.005
23,regular,psi,"[1, 5]","{1: 'coherent_flip', 5: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1]",0,0,0,0,0,0,1,1,0.9402340175053173,0.9402340175053173,,,,0.005,8,2,False,False,0.005
24,regular,psi,"[2, 8]","{8: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9402340324767179,0.9402340324767179,,,,0.005,8,2,False,False,0.005
25,regular,psi,"[1, 7]","{7: 'withhold', 1: 'coherent_flip'}",1,0,1,[7],1,1,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",0,1,0,0,0,0,0,0,0.2975435480650295,0.2975435480650295,,,,0.005,8,2,False,False,0.005
26,regular,psi,"[5, 8]","{5: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]",0,1,0,0,0,0,0,0,0.29754358755618043,0.29754358755618043,,,,0.005,8,2,False,False,0.005
27,regular,psi,"[2, 8]","{8: 'equivocate', 2: 'equivocate'}",0,2,0,"[2, 8]",2,0,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0.9402340175053173,0.9402340175053173,,,,0.005,8,2,False,False,0.005
28,regular,psi,"[5, 8]","{8: 'coherent_flip', 5: 'equivocate'}",1,1,0,[5],1,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]",1,1,0,0,0,1,0,0,0.3017454656297578,0.46047694361859415,,,,0.005,8,2,False,False,0.005
29,regular,psi,"[1, 3]","{1: 'equivocate', 3: 'coherent_flip'}",1,1,0,[1],1,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1]",1,0,1,0,1,1,1,0,0.940234038075894,0.29754355267575416,,,,0.005,8,2,False,False,0.005
30,regular,psi,"[1, 5]","{5: 'equivocate', 1: 'equivocate'}",0,2,0,"[1, 5]",2,0,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9402340908438606,0.9402340908438606,,,,0.005,8,2,False,False,0.005
31,regular,psi,"[1, 3]","{3: 'withhold', 1: 'withhold'}",0,0,2,"[1, 3]",2,0,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9402340646741049,0.9402340646741049,,,,0.005,8,2,False,False,0.005
32,regular,psi,"[6, 7]","{6: 'withhold', 7: 'equivocate'}",0,1,1,"[6, 7]",2,0,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",1,0,1,1,1,0,0,1,0.2975435308390443,0.9402340819000902,,,,0.005,8,2,False,False,0.005
33,regular,psi,"[1, 3]","{1: 'equivocate', 3: 'withhold'}",0,1,1,"[1, 3]",2,0,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 1]",0,0,0,1,0,0,0,1,0.29754356015921835,0.9402340149627554,,,,0.005,8,2,False,False,0.005
34,regular,plus,"[2, 8]","{2: 'withhold', 8: 'withhold'}",0,0,2,"[2, 8]",2,0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",0,1,0,1,0,1,1,1,0.975555121898651,0.975555121898651,,,,0.005,8,2,True,False,0.005
35,regular,psi,"[2, 6]","{6: 'coherent_flip', 2: 'withhold'}",1,0,1,[2],1,1,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,0,0.46047690873816793,0.46047690873816793,,,,0.005,8,2,False,False,0.005
36,regular,psi,"[5, 8]","{8: 'equivocate', 5: 'coherent_flip'}",1,1,0,[8],1,1,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 0]",1,1,0,0,1,0,0,0,0.30174551213699286,0.29754356990173886,,,,0.005,8,2,False,False,0.005
37,regular,psi,"[1, 8]","{8: 'equivocate', 1: 'equivocate'}",0,2,0,"[1, 8]",2,0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0]",0,0,1,1,0,0,0,1,0.30174544745424425,0.9402340855326577,,,,0.005,8,2,False,False,0.005
38,verification,verification,"[3, 8]","{8: 'equivocate', 3: 'equivocate'}",0,2,0,"[3, 8]",2,0,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 0]",0,0,1,1,0,0,0,1,,,Phi+,True,0.9597659719060072,0.005,8,2,False,False,0.005
39,regular,psi,"[3, 5]","{5: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9402341001304777,0.9402341001304777,,,,0.005,8,2,False,False,0.005
40,regular,psi,"[2, 4]","{2: 'coherent_flip', 4: 'withhold'}",1,0,1,[4],1,1,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]",1,1,0,1,0,1,0,0,0.46047690873816793,0.46047690873816793,,,,0.005,8,2,False,False,0.005
41,regular,psi,"[1, 4]","{4: 'equivocate', 1: 'equivocate'}",0,2,0,"[1, 4]",2,0,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",1,1,0,0,1,1,0,1,0.3017454871511586,0.9402340530472958,,,,0.005,8,2,False,False,0.005
42,regular,psi,"[1, 3]","{3: 'equivocate', 1: 'coherent_flip'}",1,1,0,[3],1,1,"[0, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]",0,1,0,1,0,0,1,0,0.9402340380758939,0.2975435526757541,,,,0.005,8,2,False,False,0.005
43,regular,psi,"[4, 6]","{6: 'equivocate', 4: 'withhold'}",0,1,1,"[4, 6]",2,0,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,1,1,0,1,0,1,0.4604768941130113,0.9402339886525246,,,,0.005,8,2,False,False,0.005
44,regular,psi,"[7, 8]","{8: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",0,0,1,1,1,1,0,0,0.30174546949671655,0.30174546949671655,,,,0.005,8,2,False,False,0.005
45,regular,psi,"[6, 7]","{6: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 0]",1,0,0,1,0,0,0,0,0.3017454664124464,0.4604769052187476,,,,0.005,8,2,False,False,0.005
46,regular,psi,"[1, 5]","{5: 'equivocate', 1: 'coherent_flip'}",1,1,0,[5],1,1,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]",0,1,0,1,0,0,1,0,0.9402340619910654,0.2975435727355567,,,,0.005,8,2,False,False,0.005
47,regular,psi,"[3, 4]","{3: 'withhold', 4: 'equivocate'}",0,1,1,"[3, 4]",2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,1,0.4604769447797539,0.9402341001304777,,,,0.005,8,2,False,False,0.005
48,regular,psi,"[2, 5]","{2: 'withhold', 5: 'coherent_flip'}",1,0,1,[2],1,1,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]",1,1,1,0,1,0,0,0,0.2975435406204886,0.2975435406204886,,,,0.005,8,2,False,False,0.005
49,regular,psi,"[5, 7]","{7: 'equivocate', 5: 'withhold'}",0,1,1,"[5, 7]",2,0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",0,0,0,1,0,0,0,1,0.29754353218749724,0.9402340145891823,,,,0.005,8,2,False,False,0.005
50,regular,psi,"[1, 4]","{4: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 4]",2,0,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",1,1,1,0,1,1,0,1,0.29754356848483016,0.940234000279333,,,,0.005,8,2,False,False,0.005
51,verification,verification,"[4, 5]","{4: 'equivocate', 5: 'equivocate'}",0,2,0,"[4, 5]",2,0,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]",1,0,0,1,1,0,0,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
52,regular,psi,"[7, 8]","{8: 'coherent_flip', 7: 'withhold'}",1,0,1,[7],1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",1,1,0,1,0,1,0,0,0.46047695900738767,0.46047695900738767,,,,0.005,8,2,False,False,0.005
53,regular,psi,"[3, 6]","{6: 'equivocate', 3: 'equivocate'}",0,2,0,"[3, 6]",2,0,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]",0,0,1,1,0,0,0,1,0.3017454664124463,0.9402340705612555,,,,0.005,8,2,False,False,0.005
54,regular,psi,"[3, 4]","{3: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",0,0,1,1,0,1,0,0,0.3017455216290571,0.29754356104028906,,,,0.005,8,2,False,False,0.005
55,regular,psi,"[2, 8]","{2: 'equivocate', 8: 'equivocate'}",0,2,0,"[2, 8]",2,0,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 0]",0,0,0,0,0,0,1,1,0.9402340736178748,0.9402340736178748,,,,0.005,8,2,False,False,0.005
56,regular,psi,"[4, 5]","{5: 'withhold', 4: 'coherent_flip'}",1,0,1,[5],1,1,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]",1,0,0,0,0,0,0,0,0.4604768819651308,0.4604768819651308,,,,0.005,8,2,False,False,0.005
57,regular,plus,"[1, 3]","{1: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.975555121898651,0.975555121898651,,,,0.005,8,2,True,False,0.005
58,regular,psi,"[2, 4]","{4: 'equivocate', 2: 'equivocate'}",0,2,0,"[2, 4]",2,0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9402340264490853,0.9402340264490853,,,,0.005,8,2,False,False,0.005
59,regular,psi,"[2, 4]","{2: 'withhold', 4: 'coherent_flip'}",1,0,1,[2],1,1,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]",0,0,1,0,1,0,0,0,0.460476902189463,0.460476902189463,,,,0.005,8,2,False,False,0.005
60,regular,psi,"[4, 7]","{7: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]",1,1,0,0,1,0,0,0,0.3017454832359051,0.2975435303032109,,,,0.005,8,2,False,False,0.005
61,verification,verification,"[1, 3]","{1: 'coherent_flip', 3: 'equivocate'}",1,1,0,[3],1,1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,0,1,0,,,Phi-,False,0.0134114023026406,0.005,8,2,False,False,0.005
62,regular,psi,"[2, 3]","{2: 'equivocate', 3: 'equivocate'}",0,2,0,"[2, 3]",2,0,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0]",1,1,0,0,1,1,0,1,0.30174548155198244,0.9402340474481197,,,,0.005,8,2,False,False,0.005
63,regular,psi,"[3, 4]","{4: 'equivocate', 3: 'coherent_flip'}",1,1,0,[4],1,1,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]",0,1,1,0,0,0,0,0,0.30174548155198244,0.2975435652910148,,,,0.005,8,2,False,False,0.005
64,regular,psi,"[1, 4]","{1: 'withhold', 4: 'equivocate'}",0,1,1,"[1, 4]",2,0,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",1,0,0,0,1,0,0,1,0.46047688756430666,0.9402340417084629,,,,0.005,8,2,False,False,0.005
65,regular,psi,"[1, 5]","{1: 'withhold', 5: 'equivocate'}",0,1,1,"[1, 5]",2,0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1]",1,1,1,0,1,1,0,1,0.2975435652910148,0.9402340474481197,,,,0.005,8,2,False,False,0.005
66,regular,psi,"[2, 3]","{2: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 0, 1]",1,0,0,1,0,1,0,0,0.30174541122177007,0.30174541122177007,,,,0.005,8,2,False,False,0.005
67,verification,verification,"[3, 6]","{3: 'withhold', 6: 'withhold'}",0,0,2,"[3, 6]",2,0,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,,,Phi+,True,0.9597659421036857,0.005,8,2,False,False,0.005
68,regular,psi,"[2, 3]","{2: 'withhold', 3: 'equivocate'}",0,1,1,"[2, 3]",2,0,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",1,0,1,1,1,0,0,1,0.2975435284726076,0.9402340026743956,,,,0.005,8,2,False,False,0.005
