trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_f
24,verification,verification,[6],{6: 'equivocate'},0,1,0,[6],1,0,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]",1,1,0,1,1,1,0,1,,,Phi+,True,0.9215037650318076,0.01,8,1,False,False,1
25,regular,psi,[7],{7: 'equivocate'},0,1,0,[7],1,0,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 1]",0,0,0,1,0,0,0,1,0.3074901944187973,0.9186053195153672,,,,0.01,8,1,False,False,1
26,regular,psi,[4],{4: 'equivocate'},0,1,0,[4],1,0,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]",0,0,1,0,0,0,0,1,0.46241870986357453,0.9186053694170129,,,,0.01,8,1,False,False,1
27,regular,psi,[7],{7: 'equivocate'},0,1,0,[7],1,0,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",1,0,1,1,1,0,0,1,0.3074902116447811,0.9186053022893834,,,,0.01,8,1,False,False,1
28,regular,psi,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]",1,1,1,0,1,0,0,0,0.3074902344699404,0.3074902344699404,,,,0.01,8,1,False,False,1
29,regular,psi,[4],{4: 'equivocate'},0,1,0,[4],1,0,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 1]",1,1,0,1,1,1,0,1,0.4624187057730232,0.9186053394413579,,,,0.01,8,1,False,False,1
30,regular,psi,[6],{6: 'coherent_flip'},1,0,0,[],0,1,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]",0,0,1,0,1,0,0,0,0.4624187027168051,0.4624187027168051,,,,0.01,8,1,False,False,1
31,regular,psi,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 1]",1,1,1,0,1,0,0,0,0.30749017676435686,0.30749017676435686,,,,0.01,8,1,False,False,1
32,verification,verification,[1],{1: 'equivocate'},0,1,0,[1],1,0,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",1,1,1,0,1,1,0,1,,,Phi+,True,0.9215037948341309,0.01,8,1,False,False,1
33,regular,psi,[7],{7: 'equivocate'},0,1,0,[7],1,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 0]",1,1,1,0,1,1,0,1,0.30749019784548004,0.9186053593673497,,,,0.01,8,1,False,False,1
34,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]",1,1,0,1,0,1,0,0,0.4624187200275935,0.4624187200275935,,,,0.01,8,1,False,False,1
35,regular,psi,[2],{2: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]",0,0,1,0,1,0,0,0,0.4624187154627509,0.4624187154627509,,,,0.01,8,1,False,False,1
36,regular,psi,[8],{8: 'equivocate'},0,1,0,[8],1,0,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 1]",1,1,0,1,1,1,0,1,0.4624186972024328,0.9186053593673498,,,,0.01,8,1,False,False,1
37,regular,psi,[2],{2: 'equivocate'},0,1,0,[2],1,0,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 1]",1,1,0,1,1,1,0,1,0.46241869108999706,0.918605296261751,,,,0.01,8,1,False,False,1
38,regular,psi,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]",1,1,1,0,1,0,0,0,0.3074902426393723,0.3074902426393723,,,,0.01,8,1,False,False,1
39,regular,psi,[2],{2: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",0,1,1,1,1,1,0,0,0.4624187057730232,0.4624187057730232,,,,0.01,8,1,False,False,1
40,regular,psi,[4],{4: 'withhold'},0,0,1,[4],1,0,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]",0,1,0,1,0,1,1,1,0.9186053468319089,0.9186053468319089,,,,0.01,8,1,False,False,1
41,regular,psi,[6],{6: 'withhold'},0,0,1,[6],1,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9186052900349541,0.9186052900349541,,,,0.01,8,1,False,False,1
42,regular,psi,[8],{8: 'equivocate'},0,1,0,[8],1,0,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0]",0,1,1,1,0,1,0,1,0.4624187053445664,0.9186053166161979,,,,0.01,8,1,False,False,1
43,regular,psi,[2],{2: 'equivocate'},0,1,0,[2],1,0,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]",0,0,1,0,0,0,0,1,0.4624186825194064,0.918605316187741,,,,0.01,8,1,False,False,1
44,regular,psi,[7],{7: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]",1,1,1,0,1,0,0,0,0.30749018107864845,0.30749018107864845,,,,0.01,8,1,False,False,1
45,regular,psi,[3],{3: 'withhold'},0,0,1,[3],1,0,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186052846349431,0.9186052846349431,,,,0.01,8,1,False,False,1
46,regular,psi,[4],{4: 'withhold'},0,0,1,[4],1,0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186052906625755,0.9186052906625755,,,,0.01,8,1,False,False,1
47,verification,verification,[6],{6: 'equivocate'},0,1,0,[6],1,0,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]",1,0,0,0,1,0,0,1,,,Phi+,True,0.9215038097352926,0.01,8,1,False,False,1
48,regular,psi,[4],{4: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]",0,1,1,1,1,1,0,0,0.4624186941462148,0.4624186941462148,,,,0.01,8,1,False,False,1
49,verification,verification,[8],{8: 'withhold'},0,0,1,[8],1,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,1,False,False,1
50,regular,psi,[7],{7: 'withhold'},0,0,1,[7],1,0,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,0,1,1,0.9186052830577923,0.9186052830577923,,,,0.01,8,1,False,False,1
51,regular,psi,[2],{2: 'withhold'},0,0,1,[2],1,0,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9186053361137322,0.9186053361137322,,,,0.01,8,1,False,False,1
52,regular,psi,[1],{1: 'equivocate'},0,1,0,[1],1,0,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]",0,1,0,0,0,1,0,1,0.30749019181784715,0.9186053653949824,,,,0.01,8,1,False,False,1
53,regular,psi,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",1,1,1,0,1,0,0,0,0.30749024823854815,0.30749024823854815,,,,0.01,8,1,False,False,1
54,verification,verification,[1],{1: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1]",1,1,1,0,1,0,0,0,,,Phi-,False,0.026165396754902544,0.01,8,1,False,False,1
55,regular,psi,[3],{3: 'equivocate'},0,1,0,[3],1,0,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]",0,1,0,0,0,1,0,1,0.3074902344699404,0.918605279464224,,,,0.01,8,1,False,False,1
56,regular,psi,[7],{7: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 0]",1,0,1,1,1,1,0,0,0.3074901714698389,0.3074901714698389,,,,0.01,8,1,False,False,1
57,regular,psi,[4],{4: 'equivocate'},0,1,0,[4],1,0,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]",1,1,0,1,1,1,0,1,0.4624187485813523,0.9186053201580522,,,,0.01,8,1,False,False,1
58,regular,psi,[6],{6: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",1,0,0,0,0,0,0,0,0.4624187098635745,0.4624187098635745,,,,0.01,8,1,False,False,1
59,regular,psi,[3],{3: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]",0,1,0,0,0,0,0,0,0.30749023272590625,0.30749023272590625,,,,0.01,8,1,False,False,1
60,regular,psi,[7],{7: 'withhold'},0,0,1,[7],1,0,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]",0,0,0,0,0,0,1,1,0.9186053311421752,0.9186053311421752,,,,0.01,8,1,False,False,1
61,regular,psi,[3],{3: 'withhold'},0,0,1,[3],1,0,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9186053311421751,0.9186053311421751,,,,0.01,8,1,False,False,1
62,regular,psi,[5],{5: 'equivocate'},0,1,0,[5],1,0,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]",0,1,0,0,0,1,0,1,0.30749022455647457,0.9186053110170219,,,,0.01,8,1,False,False,1
63,regular,psi,[2],{2: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0.4624186506951977,0.4624186506951977,,,,0.01,8,1,False,False,1
64,regular,psi,[8],{8: 'withhold'},0,0,1,[8],1,0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9186052830577923,0.9186052830577923,,,,0.01,8,1,False,False,1
65,regular,zero,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0,0.952191069009767,0.952191069009767,,,,0.01,8,1,True,False,1
66,regular,psi,[3],{3: 'equivocate'},0,1,0,[3],1,0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,0,1,1,0,1,0.30749021292966616,0.9186053226438303,,,,0.01,8,1,False,False,1
67,regular,zero,[7],{7: 'withhold'},0,0,1,[7],1,0,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]",0,0,0,0,0,0,1,1,0.952191069009767,0.952191069009767,,,,0.01,8,1,True,False,1
68,regular,psi,[4],{4: 'coherent_flip'},1,0,0,[],0,1,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]",1,0,0,0,0,0,0,0,0.46241870986357453,0.46241870986357453,,,,0.01,8,1,False,False,1
69,verification,verification,[1],{1: 'equivocate'},0,1,0,[1],1,0,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 0]",1,1,1,0,1,1,0,1,,,Phi+,True,0.9215037799329693,0.01,8,1,False,False,1
70,regular,psi,[7],{7: 'equivocate'},0,1,0,[7],1,0,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",0,1,0,0,0,1,0,1,0.30749023272590625,0.9186053244869234,,,,0.01,8,1,False,False,1
71,verification,verification,[5],{5: 'withhold'},0,0,1,[5],1,0,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037948341309,0.01,8,1,False,False,1
72,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 0]",0,1,1,1,1,1,0,0,0.4624187431964049,0.4624187431964049,,,,0.01,8,1,False,False,1
73,regular,psi,[1],{1: 'withhold'},0,0,1,[1],1,0,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053595815781,0.9186053595815781,,,,0.01,8,1,False,False,1
74,verification,verification,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]",1,1,0,1,0,1,0,0,,,Psi+,False,0.026165411542078874,0.01,8,1,False,False,1
75,regular,psi,[8],{8: 'equivocate'},0,1,0,[8],1,0,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 0]",0,0,1,0,0,0,0,1,0.4624186794631889,0.918605284634943,,,,0.01,8,1,False,False,1
76,verification,verification,[6],{6: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]",0,1,1,1,1,1,0,0,,,Psi+,False,0.026165407816788465,0.01,8,1,False,False,1
77,regular,psi,[8],{8: 'equivocate'},0,1,0,[8],1,0,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 1]",0,1,1,1,0,1,0,1,0.4624187088292415,0.9186053709941584,,,,0.01,8,1,False,False,1
78,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]",1,1,0,1,0,1,0,0,0.4624186623220065,0.4624186623220065,,,,0.01,8,1,False,False,1
79,verification,verification,[6],{6: 'equivocate'},0,1,0,[6],1,0,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]",1,0,0,0,1,0,0,1,,,Phi+,True,0.9215038097352926,0.01,8,1,False,False,1
80,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0]",1,1,0,1,0,1,0,0,0.4624187047386905,0.4624187047386905,,,,0.01,8,1,False,False,1
81,regular,psi,[1],{1: 'withhold'},0,0,1,[1],1,0,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,1,False,False,1
82,verification,verification,[4],{4: 'withhold'},0,0,1,[4],1,0,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,1,False,False,1
83,regular,psi,[5],{5: 'withhold'},0,0,1,[5],1,0,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9186053369555793,0.9186053369555793,,,,0.01,8,1,False,False,1
84,regular,psi,[5],{5: 'equivocate'},0,1,0,[5],1,0,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]",1,1,1,0,1,1,0,1,0.30749019377611225,0.9186053201580522,,,,0.01,8,1,False,False,1
